id,商品名,slug,カテゴリ,サブカテゴリ,サイズ,価格,ステータス,説明,並び順,画像URL,在庫数,SKU,キャッチコピー,フリガナ,都道府県,市区町村,アレルギー（表示義務）,アレルギー（表示推奨）,アレルギー備考,期限種別,期限日数（日）,保管温度帯,JANコード,ケース入数,ケース入数単位,最小ロット,最小ロット単位,サンプル対応,内容量,商品タグ,対応可能数量（最大）,リードタイム,関連URL,サプライヤーID,大カテゴリ,中カテゴリ,小カテゴリ,商品コンセプト,利用シーン・おすすめ,食品表示画像,最大ロット単位,発注ケースサイズ縦 (cm),発注ケースサイズ横 (cm),発注ケースサイズ高さ (cm),発注ケース重量 (kg),国外輸出可否,販売形態,WEBサイト販売,提供可能時期,バイヤーへのメッセージ,販促ツール,関連商品ID,商品動画URL,販売事業者名,サプライヤーメール,インボイス対応,国名,価格種別,販売単位
c4a58129-c38b-4126-a1b9-aeec6efd0a25,しいたけ屋が本気でうなった旨だしつゆ,しいたけ屋が本気でうなった旨だしつゆ-1,,,,0,published,,44,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/dde67152-2fe7-4860-b552-0a417ae6d085/1779022652235-6i5kik.jpeg,1,c664ec86-しいたけ屋が本気でうなった旨だしつゆ-1,,,,,,,,賞味期限,365,,,,,,,,,,,3営業日,,48946663-090e-4bd9-8cef-949b2ffd6e76,,,,,,,,,,,,,,,,,,,,,,false,,オープン,
2a0190ec-1c7e-4b57-bf71-eb070d9f6432,鶏ひき肉とお豆スープカレー,鶏ひき肉とお豆スープカレー-1,,,,0,published,,45,https://lh3.googleusercontent.com/d/1Hu1whMzlC-AFCZOBzjZQlEXhJC-7pwzp=w1600,1,c664ec86-鶏ひき肉とお豆スープカレー-1,ほろっと鶏ひき肉、ほくほくお豆。 やさしい旨みが広がる、からだ想いのスープカレー。,トリヒキニクトオマメスープカレー,,,,鶏肉,,賞味期限,365,,,,個,1,ケース,,,"砂糖不使用, 着色料不使用, 保存料不使用, 国産原料, 手作り, 新商品",,5～14日,,fd27be64-9a52-4595-b546-b3cc0b6f37db,,,,,,,,,,,,,,,,,,,,,,,,,
a2d4f144-cfe5-414a-8193-9c8b56cb56c2,グリルチキンスープカレー,グリルチキンスープカレー-1,,,,0,published,,46,https://lh3.googleusercontent.com/d/1pNbBuFJl9j03Q6usz1iZZZbNG8UZpEb1=w1600,1,c664ec86-グリルチキンスープカレー-1,香ばしく焼き上げたチキンに、比内地鶏仕込みの濃厚スープ。,グリルチキンスープカレー,,,,鶏肉,,賞味期限,365,,,,個,1,ケース,,,"グルテンフリー, 砂糖不使用, 着色料不使用, 保存料不使用, 手作り, 新商品",,5～14日,,fd27be64-9a52-4595-b546-b3cc0b6f37db,,,,,,,,,,,,,,,,,,,,,,,,,
78ed0e3b-553b-4b35-9e0e-d13f7ee629ce,チキンボールスープカレー,チキンボールスープカレー-1,,,,0,published,,47,https://lh3.googleusercontent.com/d/1tEkytz4LELw6bgxZ3sCCeeAlzK2uZ85t=w1600,1,c664ec86-チキンボールスープカレー-1,ふんわりチキンボールに、スパイス香る濃厚スープ。 食べやすくて満足できる、やさしいごちそうスープカレー。,チキンボールスープカレー,,,,鶏肉,,賞味期限,365,,,,個,1,ケース,,,"砂糖不使用, 着色料不使用, 保存料不使用, 国産原料, 手作り, 新商品",,5～14日,,fd27be64-9a52-4595-b546-b3cc0b6f37db,,,,,,,,,,,,,,,,,,,,,,,,,
0bf5b5e5-7b76-4d50-8aee-f1c66325dcfa,TEST退会確認用あごだし醤油,test退会確認用あごだし醤油-mqepkvpl7xto,,,,1000,draft,,48,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/0bf5b5e5-7b76-4d50-8aee-f1c66325dcfa/1781497449502-hg58ck.webp,1,SKU-1781497441930,退会テスト用のダミー商品です,テストタイカイカクニンヨウアゴダシショウユ,岐阜県,,,,,賞味期限,365,常温,="4900000012345",12,,1,,対応不可,,無添加,,,,34b96789-f2b3-4ce4-b3af-29adca09ac3e,加工食品,調味料,,,,,,,,,,,,,,,,,,TEST退会確認用農場,test-withdrawal-check@test.com,false,,直接入力,個
5b1d7712-1296-4a14-9cc9-36139606cb64,SHNJIDAI,shnjidai-mqe2kqkvf3p7,,,,1,draft,,49,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/5b1d7712-1296-4a14-9cc9-36139606cb64/1781518385729-9mo727.webp,1,SKU-1781458804111,SHNJIDAI,SHNJIDAI,宮城県,丸森町,,,,賞味期限,1,常温,="124345678876543",1,,1,,対応可能,,砂糖不使用,,,,4d98b04b-c852-42c6-a57e-a340c6d87b64,加工食品,パン・ベーカリー,パン・スイーツパン,,,"[""https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/5b1d7712-1296-4a14-9cc9-36139606cb64/1781518378072-uym39z.webp""]",,,,,,,,,,,,[],,テスト,jukichi79724@gmail.com,false,,直接入力,個
6045f55d-1510-4364-bc62-9a0805c7f0d9,反映テスト_1781457309,反映テスト_1781457309-mqe1ophfezab,,,,100,draft,,50,,1,SKU-1781457309699,,,,,,,,賞味期限,,常温,,,,,,,,,,,,4d98b04b-c852-42c6-a57e-a340c6d87b64,加工食品,,,,,,,,,,,,,,,,,,,,,false,,直接入力,個
98b679ec-3b32-48ac-9bd4-88ece4f5cd9a,反映テスト_1781457279,反映テスト_1781457279-mqe1o34wr2co,,,,100,draft,,51,,1,SKU-1781457280736,,,,,,,,賞味期限,,常温,,,,,,,,,,,,4d98b04b-c852-42c6-a57e-a340c6d87b64,加工食品,,,,,,,,,,,,,,,,,,,,,false,,直接入力,個
e9691873-2d93-4f78-80e2-f9df31164372,テスト,テスト-mqdt3yqbm8ks,,,,0,archived,,52,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/e9691873-2d93-4f78-80e2-f9df31164372/1781442908486-4jgvuv.webp,1,SKU-1781442904979,テスト,テスト,新潟県,湯沢町,,,,消費期限,1,常温,="111111111111111111",1,1,1,1,対応不可,,オーガニック,,,,19dce0ed-8389-42f9-896f-dd605d9783e4,健康食品,健康食品,機能性食品,,,,,,,,,,,,,,,,,パスワード再設定用テスト,yy26841648@gmail.com,false,,オープン,個
fd94702d-cd2c-4ab3-886f-cff68e68cd4c,TEST 清流長良川の鮎うるか（塩辛）,test-清流長良川の鮎うるか塩辛-mqbkgf68jtbq,,,,650,draft,,53,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/fd94702d-cd2c-4ab3-886f-cff68e68cd4c/1781307440317-mm7rnh.webp,1,SKU-1781307437265,長良川の恵み。職人が仕上げた深い味わいの鮎の塩辛です。,セイリュウナガラガワノアユウルカ,岐阜県,,,,魚介類（いくら、さけを除く）,賞味期限,180,冷蔵,="4900000000001",121,,1,,対応不可,,"手作り,季節限定,職人仕上げ",,,,ac2d29d9-2f7e-4fa3-bd57-72df46fc1640,加工食品,惣菜・煮物,郷土料理,,,,,,,,,,,,,,,,,テスト農園（ダウングレード検証用）,downgrade-test+0612@machimogu.com,false,,直接入力,個
512afec5-0d8c-4e3d-87a9-5bb41b87095f,清流長良川の鮎うるか（塩辛）,清流長良川の鮎うるか塩辛-mqaavzgxsmcv,,,,1500,draft,,54,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/512afec5-0d8c-4e3d-87a9-5bb41b87095f/1781230904095-7sww37.webp,1,SKU-1781230901073,長良川の恵み。職人が仕上げた深い味わいの鮎の塩辛です。,セイリュウナガラガワノアユウルカ,岐阜県,,,,魚介類（いくら、さけを除く）,賞味期限,90,冷蔵,="4901234567890",10,,1,,対応不可,,"手作り,季節限定,職人仕上げ",,,,436460ca-84cc-4614-ae65-8ebf7414a23c,加工食品,惣菜・煮物,郷土料理,,,,,,,,,,,,,,,,,テスト農園（リッチ）,kono_jnk@yahoo.co.jp,false,,直接入力,個
cf71d609-d182-48e6-81f7-8541455fc342,飛騨のこだわり完熟トマトジュース,飛騨のこだわり完熟トマトジュース-mq92diliaely,,,,500,draft,,55,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/cf71d609-d182-48e6-81f7-8541455fc342/1781192815792-0fhzq8.webp,1,SKU-1781156136295,岐阜県産トマトを100%使用した、濃厚で甘みあふれる完熟トマトジュースです。,ヒダノコダワリカンジクトマトジュース,岐阜県,,,,,賞味期限,365,常温,="4901234567890",24,,1,,対応可能,,"無添加,オーガニック,こだわり製法,手作り",,,,436460ca-84cc-4614-ae65-8ebf7414a23c,飲料・酒類,飲料,コーヒー・ココア,,,,,,,,,,,,,,,,,テスト農園（リッチ）,kono_jnk@yahoo.co.jp,false,,直接入力,個
5fdd0c96-e798-44bb-804f-3f1a3f34e8c6,飛騨のこだわり完熟トマトジュース,飛騨のこだわり完熟トマトジュース-mq90g58u7i8a,,,,500,draft,,56,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/5fdd0c96-e798-44bb-804f-3f1a3f34e8c6/1781192823978-qxmmup.webp,1,SKU-1781152899727,岐阜県産トマトを100%使用した、濃厚で甘みあふれる完熟トマトジュースです。,ヒダノコダワリカンジクトマトジュース,岐阜県,,,,,賞味期限,365,常温,="4901234567890",24,,1,,対応可能,,"無添加,こだわり製法,国産原料,手作り",,,,436460ca-84cc-4614-ae65-8ebf7414a23c,飲料・酒類,飲料,,,,,,,,,,,,,,,,,,テスト農園（リッチ）,kono_jnk@yahoo.co.jp,false,,直接入力,個
8811e02b-dcf1-49dc-bc0a-14c5ebb36a41,Roubテスト２,roubテスト２-mq5enppx7fz9,,,,0,archived,,57,https://mvedkgtujsuctaemfnij.supabase.co/storage/v1/object/public/products/8811e02b-dcf1-49dc-bc0a-14c5ebb36a41/1781192822760-upe0qe.webp,1,SKU-1780934902773,テスト２,テスト２,埼玉県,越生町,卵,,,賞味期限,1,冷蔵,111,21,1,1,1,対応不可,,"砂糖不使用,ギフト対応",,,,d3a4f20c-e600-431d-9164-c97cced16b62,加工食品,漬物・発酵食品,ご飯のお供,,,,,,,,,,,,,,,"[""d9fdfee6-831f-49cc-80e7-8b0457a4d8d3""]",,Roub最終テスト用　プレミアム,ddd@ddd.com,false,,オープン,個
